Student_ID,Quiz_ID,Topic,Difficulty,Score,Time_Taken
Student_275,Quiz_16,Geography,Hard,53.22,59.22
Student_275,Quiz_17,History,Easy,99.05,22.44
Student_275,Quiz_18,Physics,Hard,91.42,14.41
Student_275,Quiz_19,History,Hard,86.6,19.51
Student_275,Quiz_20,Physics,Hard,73.15,44.54
Student_275,Quiz_21,English,Hard,82.08,51.36
Student_275,Quiz_22,English,Medium,94.13,57.78
Student_275,Quiz_23,English,Medium,8.83,20.56
Student_275,Quiz_24,Physics,Medium,49.38,57.14
Student_275,Quiz_25,Geography,Hard,89.16,11.08
Student_275,Quiz_26,Biology,Medium,8.01,17.33
Student_275,Quiz_27,Chemistry,Medium,77.74,23.81
Student_275,Quiz_28,Biology,Medium,87.87,46.58
Student_275,Quiz_29,Chemistry,Easy,26.13,34.08
Student_275,Quiz_30,English,Medium,29.29,21.18
Student_275,Quiz_31,Physics,Easy,72.87,47.41
Student_275,Quiz_32,English,Medium,83.96,54.31
Student_275,Quiz_33,Chemistry,Hard,25.06,46.13
Student_275,Quiz_34,Biology,Medium,4.39,18.2
Student_275,Quiz_35,Geography,Hard,55.13,19.38
Student_275,Quiz_36,History,Medium,80.79,25.8
Student_275,Quiz_37,Geography,Medium,73.11,38.3
Student_275,Quiz_38,Physics,Easy,84.01,42.85
Student_275,Quiz_39,Geography,Medium,3.67,52.92
Student_275,Quiz_40,History,Medium,56.81,29.22
Student_275,Quiz_41,Physics,Easy,71.04,30.66
Student_275,Quiz_42,Chemistry,Easy,40.0,12.17
Student_275,Quiz_43,Chemistry,Medium,34.66,52.62
Student_275,Quiz_44,Biology,Hard,38.64,18.17
Student_275,Quiz_45,History,Hard,21.21,36.09
Student_275,Quiz_46,Chemistry,Hard,75.56,17.77
Student_275,Quiz_47,Biology,Hard,50.94,52.49
Student_275,Quiz_48,Chemistry,Hard,68.9,32.9
Student_275,Quiz_49,Geography,Medium,12.36,28.54
Student_275,Quiz_50,English,Hard,21.77,7.25
Student_275,Quiz_51,History,Medium,67.95,7.17
Student_275,Quiz_52,History,Medium,47.44,40.75
Student_275,Quiz_53,Biology,Hard,17.62,52.01
Student_275,Quiz_54,Geography,Easy,38.93,11.04
Student_275,Quiz_55,English,Hard,40.04,49.8
Student_275,Quiz_56,History,Medium,32.97,26.56
Student_275,Quiz_57,History,Hard,93.94,41.96
Student_275,Quiz_58,English,Hard,92.61,12.19
Student_275,Quiz_59,History,Hard,68.23,12.87
Student_275,Quiz_60,Geography,Easy,11.76,49.6
Student_275,Quiz_61,History,Hard,3.51,52.79
Student_275,Quiz_62,Biology,Hard,59.2,43.9
Student_275,Quiz_63,Chemistry,Medium,13.35,53.86
Student_275,Quiz_64,History,Hard,4.23,51.85
Student_275,Quiz_65,History,Easy,63.19,26.55
Student_275,Quiz_66,Physics,Hard,26.96,18.83
Student_275,Quiz_67,Geography,Hard,54.11,22.63
Student_275,Quiz_68,English,Hard,1.33,52.97
Student_275,Quiz_69,Chemistry,Easy,34.08,46.54
Student_275,Quiz_70,History,Easy,91.31,28.77
Student_275,Quiz_71,Geography,Medium,92.49,16.31
Student_275,Quiz_72,Physics,Easy,13.68,11.4
Student_275,Quiz_73,Chemistry,Easy,23.32,45.8
Student_275,Quiz_74,Geography,Medium,4.41,11.91
Student_275,Quiz_75,Biology,Hard,35.61,35.38
Student_275,Quiz_76,Biology,Hard,65.18,32.88
Student_275,Quiz_77,English,Hard,82.99,39.26
Student_275,Quiz_78,Geography,Medium,41.86,30.95
Student_275,Quiz_79,Physics,Hard,6.32,15.49
Student_275,Quiz_80,Geography,Easy,59.53,36.18
Student_275,Quiz_81,Math,Medium,36.97,15.58
Student_275,Quiz_82,Math,Easy,76.61,19.2
Student_275,Quiz_83,Math,Hard,2.05,56.99
Student_275,Quiz_84,Physics,Hard,89.07,38.63
Student_275,Quiz_85,Physics,Hard,31.48,19.28
Student_275,Quiz_86,English,Hard,69.12,5.81
Student_275,Quiz_87,History,Hard,70.55,19.69
Student_275,Quiz_88,Math,Hard,56.11,48.53
Student_275,Quiz_89,Biology,Medium,56.46,12.16
Student_275,Quiz_90,Physics,Hard,73.53,59.5
Student_275,Quiz_91,Biology,Hard,27.72,32.01
Student_275,Quiz_92,Physics,Medium,0.77,38.98
Student_275,Quiz_93,Biology,Hard,40.41,26.48
Student_275,Quiz_94,Biology,Easy,52.75,8.03
Student_275,Quiz_95,English,Hard,2.09,14.98
Student_275,Quiz_96,Chemistry,Medium,59.24,57.55
Student_275,Quiz_97,Geography,Hard,21.11,30.57
Student_275,Quiz_98,History,Easy,41.13,17.64
Student_275,Quiz_99,Chemistry,Hard,13.24,46.7
Student_275,Quiz_100,Biology,Medium,71.11,9.93
Student_276,Quiz_1,Geography,Hard,71.78,22.49
Student_276,Quiz_2,Geography,Hard,35.54,23.25
Student_276,Quiz_3,Physics,Hard,30.1,38.51
Student_276,Quiz_4,Biology,Easy,94.15,43.98
Student_276,Quiz_5,English,Medium,49.15,53.15
Student_276,Quiz_6,Math,Easy,79.78,41.54
Student_276,Quiz_7,History,Medium,39.55,38.41
Student_276,Quiz_8,Geography,Medium,69.42,21.5
Student_276,Quiz_9,Math,Easy,72.12,51.52
Student_276,Quiz_10,Chemistry,Easy,28.28,58.94
Student_276,Quiz_11,Math,Easy,36.39,49.47
Student_276,Quiz_12,Chemistry,Hard,73.2,46.51
Student_276,Quiz_13,Biology,Easy,49.64,58.97
Student_276,Quiz_14,Math,Hard,19.05,21.37
Student_276,Quiz_15,English,Medium,19.13,36.7
Student_276,Quiz_16,Physics,Medium,81.0,50.18
Student_276,Quiz_17,Biology,Medium,33.25,38.86
Student_276,Quiz_18,Geography,Medium,96.02,41.38
Student_276,Quiz_19,Biology,Medium,68.25,13.24
Student_276,Quiz_20,Biology,Hard,72.96,27.98
Student_276,Quiz_21,Math,Hard,48.83,56.61
Student_276,Quiz_22,Chemistry,Easy,53.02,39.48
Student_276,Quiz_23,Geography,Medium,29.72,51.62
Student_276,Quiz_24,Math,Medium,49.6,47.21
Student_276,Quiz_25,History,Easy,37.95,45.27
Student_276,Quiz_26,English,Medium,97.8,40.7
Student_276,Quiz_27,Math,Easy,52.5,46.08
Student_276,Quiz_28,Physics,Hard,58.78,51.72
Student_276,Quiz_29,Geography,Hard,9.48,14.43
Student_276,Quiz_30,Chemistry,Hard,77.22,28.12
Student_276,Quiz_31,Chemistry,Medium,96.05,53.17
Student_276,Quiz_32,Chemistry,Medium,69.04,58.7
Student_276,Quiz_33,Math,Medium,8.66,20.67
Student_276,Quiz_34,Physics,Medium,58.31,43.51
Student_276,Quiz_35,Math,Medium,9.67,52.91
Student_276,Quiz_36,Geography,Easy,64.92,41.88
Student_276,Quiz_37,History,Hard,50.66,27.21
Student_276,Quiz_38,English,Hard,72.12,46.92
Student_276,Quiz_39,Math,Easy,62.9,6.47
Student_276,Quiz_40,Physics,Easy,79.01,55.72
Student_276,Quiz_41,History,Easy,91.69,33.82
Student_276,Quiz_42,Geography,Easy,18.09,16.67
Student_276,Quiz_43,History,Medium,14.77,53.7
Student_276,Quiz_44,Physics,Hard,47.5,44.55
Student_276,Quiz_45,History,Medium,56.41,11.2
Student_276,Quiz_46,Chemistry,Medium,0.55,35.15
Student_276,Quiz_47,English,Easy,61.17,38.62
Student_276,Quiz_48,Math,Easy,80.82,16.44
Student_276,Quiz_49,Geography,Hard,2.08,48.8
Student_276,Quiz_50,Physics,Hard,43.53,29.32
Student_276,Quiz_51,History,Hard,24.51,18.75
Student_276,Quiz_52,History,Easy,83.06,55.21
Student_276,Quiz_53,Biology,Medium,40.21,26.34
Student_276,Quiz_54,Physics,Medium,3.16,50.95
Student_276,Quiz_55,Geography,Medium,31.56,30.22
Student_276,Quiz_56,Physics,Hard,95.34,47.55
Student_276,Quiz_57,English,Medium,77.38,28.99
Student_276,Quiz_58,English,Medium,8.8,20.49
Student_276,Quiz_59,Chemistry,Easy,49.17,43.74
Student_276,Quiz_60,Chemistry,Medium,1.9,8.62
Student_276,Quiz_61,History,Hard,95.54,25.37
Student_276,Quiz_62,Geography,Easy,6.18,12.64
Student_276,Quiz_63,History,Hard,46.84,54.53
Student_276,Quiz_64,English,Easy,76.06,31.1
Student_276,Quiz_65,History,Hard,53.45,33.12
Student_276,Quiz_66,Chemistry,Medium,61.12,30.89
Student_276,Quiz_67,History,Hard,38.47,29.76
Student_276,Quiz_68,English,Medium,77.1,51.25
Student_276,Quiz_69,Physics,Easy,37.37,59.41
Student_276,Quiz_70,Math,Hard,27.91,34.43
Student_276,Quiz_71,Geography,Medium,5.89,14.72
Student_276,Quiz_72,Math,Medium,41.69,31.14
Student_276,Quiz_73,Math,Hard,93.54,5.78
Student_276,Quiz_74,Chemistry,Easy,99.67,9.47
Student_276,Quiz_75,English,Medium,51.67,54.02
Student_276,Quiz_76,Chemistry,Medium,78.16,39.69
Student_276,Quiz_77,Math,Hard,81.16,40.08
Student_276,Quiz_78,English,Hard,58.51,55.23
Student_276,Quiz_79,English,Hard,90.41,36.03
Student_276,Quiz_80,Geography,Hard,44.82,28.27
Student_276,Quiz_81,Chemistry,Hard,12.69,50.89
Student_276,Quiz_82,English,Medium,86.66,40.83
Student_276,Quiz_83,Math,Medium,79.59,47.62
Student_276,Quiz_84,English,Medium,85.04,17.56
Student_276,Quiz_85,English,Easy,26.1,35.94
Student_276,Quiz_86,English,Easy,21.46,41.57
Student_276,Quiz_87,Physics,Easy,98.69,39.41
Student_276,Quiz_88,Physics,Medium,12.2,35.62
Student_276,Quiz_89,Math,Hard,74.75,16.33
Student_276,Quiz_90,Chemistry,Hard,0.73,36.45
Student_276,Quiz_91,English,Easy,36.64,23.43
Student_276,Quiz_92,History,Hard,55.17,50.69
Student_276,Quiz_93,Physics,Hard,78.35,50.98
Student_276,Quiz_94,History,Hard,8.04,13.9
Student_276,Quiz_95,Physics,Medium,76.16,55.71
Student_276,Quiz_96,Biology,Hard,54.85,40.73
Student_276,Quiz_97,History,Medium,99.91,32.65
Student_276,Quiz_98,Chemistry,Hard,70.56,28.86
Student_276,Quiz_99,English,Easy,24.45,54.27
Student_276,Quiz_100,Physics,Hard,61.5,31.63
Student_277,Quiz_1,Math,Easy,57.77,32.21
Student_277,Quiz_2,Physics,Medium,98.5,11.48
Student_277,Quiz_3,Chemistry,Hard,57.33,23.16
Student_277,Quiz_4,English,Easy,23.32,45.45
Student_277,Quiz_5,English,Easy,37.29,14.16
Student_277,Quiz_6,Math,Medium,86.89,19.63
Student_277,Quiz_7,Geography,Medium,49.61,12.26
Student_277,Quiz_8,Chemistry,Hard,18.5,34.6
Student_277,Quiz_9,Geography,Hard,83.33,15.93
Student_277,Quiz_10,History,Easy,94.12,55.22
Student_277,Quiz_11,English,Easy,98.05,22.55
Student_277,Quiz_12,Biology,Medium,68.57,35.98
Student_277,Quiz_13,Geography,Hard,98.76,30.91
Student_277,Quiz_14,History,Medium,97.32,12.36
Student_277,Quiz_15,History,Hard,1.42,5.97
Student_277,Quiz_16,Math,Medium,92.49,56.19
Student_277,Quiz_17,History,Easy,79.01,18.44
Student_277,Quiz_18,History,Medium,64.16,32.04
Student_277,Quiz_19,Biology,Medium,66.6,13.21
Student_277,Quiz_20,Physics,Medium,28.67,49.6
Student_277,Quiz_21,Biology,Hard,38.78,15.4
Student_277,Quiz_22,Physics,Hard,73.62,53.53
Student_277,Quiz_23,Geography,Easy,88.32,29.37
Student_277,Quiz_24,Math,Medium,75.13,35.15
Student_277,Quiz_25,Biology,Medium,67.78,11.78
Student_277,Quiz_26,English,Easy,49.4,5.03
Student_277,Quiz_27,Physics,Easy,87.95,21.11
Student_277,Quiz_28,English,Medium,23.39,30.52
Student_277,Quiz_29,Biology,Easy,49.58,49.66
Student_277,Quiz_30,Biology,Easy,99.93,10.22
Student_277,Quiz_31,History,Hard,38.32,10.58
Student_277,Quiz_32,Math,Easy,38.96,42.68
Student_277,Quiz_33,History,Easy,2.02,9.47
Student_277,Quiz_34,Biology,Easy,82.78,41.42
Student_277,Quiz_35,History,Easy,55.47,9.81
Student_277,Quiz_36,English,Medium,2.18,34.39
Student_277,Quiz_37,Physics,Easy,2.27,22.78
Student_277,Quiz_38,Math,Easy,69.17,30.04
Student_277,Quiz_39,Physics,Easy,33.09,38.12
Student_277,Quiz_40,Physics,Hard,18.2,58.1
Student_277,Quiz_41,Math,Medium,81.66,23.69
Student_277,Quiz_42,Chemistry,Hard,65.48,20.41
Student_277,Quiz_43,Math,Easy,47.04,51.54
Student_277,Quiz_44,Physics,Hard,86.98,10.35
Student_277,Quiz_45,English,Hard,28.62,32.3
Student_277,Quiz_46,English,Hard,19.23,58.36
Student_277,Quiz_47,Biology,Medium,11.23,50.9
Student_277,Quiz_48,Math,Easy,69.43,12.44
Student_277,Quiz_49,Chemistry,Hard,94.02,7.67
Student_277,Quiz_50,English,Medium,97.39,16.04
Student_277,Quiz_51,Math,Hard,97.96,27.94
Student_277,Quiz_52,Biology,Easy,58.96,23.26
Student_277,Quiz_53,Physics,Easy,66.46,37.53
Student_277,Quiz_54,Chemistry,Easy,76.75,13.43
Student_277,Quiz_55,Chemistry,Medium,43.88,20.93
Student_277,Quiz_56,English,Easy,7.78,27.5
Student_277,Quiz_57,Physics,Hard,13.57,33.51
Student_277,Quiz_58,Physics,Medium,42.03,49.26
Student_277,Quiz_59,English,Hard,40.93,33.15
Student_277,Quiz_60,Math,Medium,70.72,22.12
Student_277,Quiz_61,English,Medium,22.99,30.7
Student_277,Quiz_62,Math,Medium,0.69,50.97
Student_277,Quiz_63,Geography,Medium,42.14,40.44
Student_277,Quiz_64,Math,Easy,99.03,10.08
Student_277,Quiz_65,Physics,Medium,84.54,48.65
Student_277,Quiz_66,Math,Easy,79.63,15.75
Student_277,Quiz_67,Math,Medium,15.06,29.67
Student_277,Quiz_68,Math,Hard,66.01,24.22
Student_277,Quiz_69,Geography,Hard,52.08,22.74
Student_277,Quiz_70,Math,Easy,58.44,47.06
Student_277,Quiz_71,Physics,Easy,14.52,22.81
Student_277,Quiz_72,History,Hard,26.17,27.21
Student_277,Quiz_73,Math,Medium,49.57,24.97
Student_277,Quiz_74,Geography,Medium,84.12,5.68
Student_277,Quiz_75,Chemistry,Medium,82.51,28.99
Student_277,Quiz_76,History,Easy,84.13,49.83
Student_277,Quiz_77,Physics,Easy,89.6,34.39
Student_277,Quiz_78,Physics,Easy,66.56,7.26
Student_277,Quiz_79,History,Hard,42.94,14.8
Student_277,Quiz_80,Biology,Easy,9.95,17.16
Student_277,Quiz_81,Chemistry,Easy,39.32,59.95
Student_277,Quiz_82,Math,Hard,58.72,29.77
Student_277,Quiz_83,Physics,Easy,16.66,55.66
Student_277,Quiz_84,Geography,Easy,44.5,27.05
Student_277,Quiz_85,Math,Hard,25.32,18.06
Student_277,Quiz_86,Geography,Hard,84.16,31.78
Student_277,Quiz_87,Math,Medium,88.85,17.93
Student_277,Quiz_88,Geography,Hard,14.59,8.23
Student_277,Quiz_89,History,Easy,50.06,58.9
Student_277,Quiz_90,English,Medium,12.48,10.7
Student_277,Quiz_91,Chemistry,Medium,28.44,50.23
Student_277,Quiz_92,Physics,Easy,40.38,10.74
Student_277,Quiz_93,Chemistry,Hard,28.85,47.73
Student_277,Quiz_94,Physics,Medium,49.35,28.82
Student_277,Quiz_95,English,Easy,3.27,44.14
Student_277,Quiz_96,English,Medium,79.53,23.34
Student_277,Quiz_97,Biology,Easy,96.91,52.1
Student_277,Quiz_98,History,Hard,69.22,16.11
Student_277,Quiz_99,Biology,Easy,37.76,55.81
Student_277,Quiz_100,History,Hard,46.18,32.49
Student_278,Quiz_1,English,Hard,87.28,56.86
Student_278,Quiz_2,Physics,Easy,54.92,46.61
Student_278,Quiz_3,Math,Hard,49.55,16.97
Student_278,Quiz_4,English,Medium,61.53,24.81
Student_278,Quiz_5,Math,Hard,72.86,32.62
Student_278,Quiz_6,Math,Medium,92.35,29.0
Student_278,Quiz_7,Biology,Easy,82.9,39.67
Student_278,Quiz_8,Math,Medium,55.23,14.97
Student_278,Quiz_9,Math,Medium,64.42,43.66
Student_278,Quiz_10,Biology,Hard,34.0,6.92
Student_278,Quiz_11,Chemistry,Easy,16.5,39.07
Student_278,Quiz_12,Geography,Hard,62.2,14.15
Student_278,Quiz_13,Biology,Easy,95.54,34.46
Student_278,Quiz_14,English,Hard,78.85,29.09
Student_278,Quiz_15,History,Medium,3.39,35.24
Student_278,Quiz_16,English,Medium,67.22,31.4
Student_278,Quiz_17,English,Easy,29.91,49.39
Student_278,Quiz_18,History,Hard,38.07,21.98
Student_278,Quiz_19,Physics,Hard,75.83,18.56
Student_278,Quiz_20,English,Hard,8.84,57.86
Student_278,Quiz_21,Math,Medium,56.47,40.54
Student_278,Quiz_22,Biology,Easy,56.21,48.98
Student_278,Quiz_23,Math,Hard,53.77,18.89
Student_278,Quiz_24,Biology,Hard,7.15,51.42
Student_278,Quiz_25,Physics,Easy,38.93,44.76
Student_278,Quiz_26,English,Easy,33.7,17.72
Student_278,Quiz_27,Physics,Medium,63.05,57.71
Student_278,Quiz_28,Geography,Hard,96.84,7.51
Student_278,Quiz_29,History,Easy,96.17,24.07
Student_278,Quiz_30,Physics,Medium,29.47,39.22
Student_278,Quiz_31,Biology,Hard,77.84,59.36
Student_278,Quiz_32,Physics,Hard,68.38,56.78
Student_278,Quiz_33,Physics,Medium,80.16,19.15
Student_278,Quiz_34,Biology,Hard,22.07,16.46
Student_278,Quiz_35,English,Hard,84.86,20.84
Student_278,Quiz_36,English,Easy,60.7,35.93
Student_278,Quiz_37,Chemistry,Hard,15.28,26.76
Student_278,Quiz_38,Chemistry,Easy,8.95,44.06
Student_278,Quiz_39,Geography,Easy,79.16,52.43
Student_278,Quiz_40,Biology,Hard,54.88,21.03
Student_278,Quiz_41,Math,Medium,13.4,26.31
Student_278,Quiz_42,Biology,Easy,98.41,24.08
Student_278,Quiz_43,English,Easy,48.86,44.01
Student_278,Quiz_44,English,Hard,5.17,8.3
Student_278,Quiz_45,Biology,Easy,99.16,41.78
Student_278,Quiz_46,History,Medium,48.59,6.26
Student_278,Quiz_47,Geography,Hard,22.05,47.21
Student_278,Quiz_48,Physics,Easy,97.37,36.62
Student_278,Quiz_49,Biology,Easy,9.97,14.64
Student_278,Quiz_50,Chemistry,Easy,9.94,13.44
Student_278,Quiz_51,Geography,Easy,13.33,41.69
Student_278,Quiz_52,Chemistry,Hard,15.0,7.2
Student_278,Quiz_53,Math,Hard,80.17,55.28
Student_278,Quiz_54,Chemistry,Medium,38.26,28.39
Student_278,Quiz_55,Biology,Easy,97.79,10.67
Student_278,Quiz_56,English,Easy,45.48,7.54
Student_278,Quiz_57,Math,Medium,63.3,35.44
Student_278,Quiz_58,Chemistry,Medium,69.19,19.21
Student_278,Quiz_59,Biology,Medium,62.23,8.43
Student_278,Quiz_60,Geography,Easy,10.54,59.25
Student_278,Quiz_61,Geography,Hard,60.35,19.31
Student_278,Quiz_62,Math,Medium,13.04,40.31
Student_278,Quiz_63,Chemistry,Medium,45.02,35.75
Student_278,Quiz_64,History,Medium,36.67,25.26
Student_278,Quiz_65,Math,Hard,48.7,43.59
Student_278,Quiz_66,English,Medium,68.29,11.21
Student_278,Quiz_67,Chemistry,Easy,26.05,9.69
Student_278,Quiz_68,English,Hard,31.62,39.79
Student_278,Quiz_69,Math,Easy,76.59,17.65
Student_278,Quiz_70,Physics,Hard,65.64,46.78
Student_278,Quiz_71,Math,Medium,27.83,31.73
Student_278,Quiz_72,English,Medium,46.78,56.99
Student_278,Quiz_73,History,Hard,85.59,22.7
Student_278,Quiz_74,Physics,Hard,39.6,9.13
Student_278,Quiz_75,Biology,Easy,97.35,50.77
Student_278,Quiz_76,English,Hard,61.2,39.38
Student_278,Quiz_77,English,Medium,45.66,45.79
Student_278,Quiz_78,Chemistry,Easy,78.74,39.07
Student_278,Quiz_79,History,Hard,58.29,26.76
Student_278,Quiz_80,Physics,Medium,56.44,15.17
Student_278,Quiz_81,English,Medium,20.4,23.25
Student_278,Quiz_82,Biology,Hard,60.87,38.14
Student_278,Quiz_83,English,Easy,60.87,22.59
Student_278,Quiz_84,History,Hard,0.88,58.54
Student_278,Quiz_85,Physics,Easy,20.84,20.21
Student_278,Quiz_86,Math,Easy,2.28,36.72
Student_278,Quiz_87,Biology,Medium,49.88,54.42
Student_278,Quiz_88,History,Easy,25.4,57.46
Student_278,Quiz_89,Physics,Medium,88.97,37.27
Student_278,Quiz_90,History,Easy,93.73,17.45
Student_278,Quiz_91,Biology,Medium,32.21,51.3
Student_278,Quiz_92,English,Easy,10.05,49.08
Student_278,Quiz_93,Geography,Medium,20.63,27.08
Student_278,Quiz_94,History,Medium,33.68,38.61
Student_278,Quiz_95,Geography,Medium,12.2,51.19
Student_278,Quiz_96,Physics,Easy,38.44,52.97
Student_278,Quiz_97,Math,Medium,75.77,40.06
Student_278,Quiz_98,Chemistry,Hard,30.76,56.87
Student_278,Quiz_99,Biology,Hard,1.52,55.29
Student_278,Quiz_100,Geography,Medium,11.96,34.11
Student_279,Quiz_1,Math,Medium,46.7,38.26
Student_279,Quiz_2,Biology,Medium,68.14,42.94
Student_279,Quiz_3,Math,Easy,81.59,11.17
Student_279,Quiz_4,English,Hard,53.09,50.95
Student_279,Quiz_5,Math,Medium,3.14,53.17
Student_279,Quiz_6,Geography,Medium,96.99,39.64
Student_279,Quiz_7,Math,Hard,42.7,6.55
Student_279,Quiz_8,Geography,Easy,44.19,33.68
Student_279,Quiz_9,Biology,Medium,33.89,34.61
Student_279,Quiz_10,History,Hard,25.9,55.09
Student_279,Quiz_11,Math,Hard,87.45,12.15
Student_279,Quiz_12,Chemistry,Medium,98.43,26.06
Student_279,Quiz_13,English,Hard,9.32,21.21
Student_279,Quiz_14,Geography,Hard,71.71,14.57
Student_279,Quiz_15,Physics,Hard,70.7,48.47
Student_279,Quiz_16,English,Hard,58.12,30.83
Student_279,Quiz_17,Geography,Hard,2.79,50.81
Student_279,Quiz_18,Math,Medium,89.27,23.85
Student_279,Quiz_19,History,Medium,24.55,31.13
Student_279,Quiz_20,Chemistry,Easy,38.71,8.06
Student_279,Quiz_21,Biology,Easy,10.79,9.71
Student_279,Quiz_22,Geography,Medium,64.92,29.55
Student_279,Quiz_23,English,Medium,39.75,40.18
Student_279,Quiz_24,English,Easy,20.18,48.26
Student_279,Quiz_25,Math,Medium,52.03,54.46
Student_279,Quiz_26,Math,Easy,13.7,54.32
Student_279,Quiz_27,History,Hard,36.42,32.86
Student_279,Quiz_28,Chemistry,Hard,88.59,31.41
Student_279,Quiz_29,Biology,Hard,23.4,24.37
Student_279,Quiz_30,Geography,Easy,93.97,41.58
Student_279,Quiz_31,Physics,Easy,97.07,36.1
Student_279,Quiz_32,Geography,Medium,4.58,6.68
Student_279,Quiz_33,English,Hard,86.85,10.31
Student_279,Quiz_34,Biology,Medium,88.73,5.02
Student_279,Quiz_35,Math,Medium,11.68,47.41
Student_279,Quiz_36,Geography,Medium,53.05,51.48
Student_279,Quiz_37,History,Hard,73.7,38.82
Student_279,Quiz_38,History,Hard,86.71,59.48
Student_279,Quiz_39,Biology,Easy,56.51,30.77
Student_279,Quiz_40,Chemistry,Easy,84.12,28.21
Student_279,Quiz_41,History,Medium,47.1,24.75
Student_279,Quiz_42,Geography,Easy,9.03,59.06
Student_279,Quiz_43,Physics,Easy,24.46,40.46
Student_279,Quiz_44,Physics,Easy,36.5,35.12
Student_279,Quiz_45,Geography,Easy,26.87,48.37
Student_279,Quiz_46,Biology,Medium,31.19,19.0
Student_279,Quiz_47,History,Hard,57.37,38.87
Student_279,Quiz_48,History,Hard,27.64,5.77
Student_279,Quiz_49,History,Medium,65.31,40.73
Student_279,Quiz_50,Chemistry,Hard,61.03,11.43
Student_279,Quiz_51,Math,Medium,86.72,23.96
Student_279,Quiz_52,English,Medium,95.59,22.08
Student_279,Quiz_53,Geography,Hard,2.15,5.58
Student_279,Quiz_54,Chemistry,Easy,6.71,46.79
Student_279,Quiz_55,English,Medium,46.0,44.74
Student_279,Quiz_56,Geography,Easy,23.55,48.87
Student_279,Quiz_57,English,Hard,59.36,12.19
Student_279,Quiz_58,Geography,Hard,86.77,50.29
Student_279,Quiz_59,Physics,Easy,74.92,12.52
Student_279,Quiz_60,Physics,Hard,2.37,40.34
Student_279,Quiz_61,Chemistry,Easy,20.21,23.88
Student_279,Quiz_62,Chemistry,Easy,87.31,24.54
Student_279,Quiz_63,Biology,Medium,12.02,36.2
Student_279,Quiz_64,Biology,Hard,5.05,11.29
Student_279,Quiz_65,Math,Hard,0.42,48.76
Student_279,Quiz_66,Geography,Easy,86.25,27.72
Student_279,Quiz_67,Math,Hard,99.44,11.01
Student_279,Quiz_68,English,Hard,5.72,26.88
Student_279,Quiz_69,Biology,Medium,88.06,22.79
Student_279,Quiz_70,Chemistry,Hard,2.91,47.54
Student_279,Quiz_71,History,Medium,74.57,7.6
Student_279,Quiz_72,Math,Medium,8.96,32.52
Student_279,Quiz_73,Geography,Medium,47.82,11.83
Student_279,Quiz_74,English,Medium,76.26,20.34
Student_279,Quiz_75,Math,Medium,70.1,44.27
Student_279,Quiz_76,Physics,Medium,95.1,44.58
Student_279,Quiz_77,Math,Easy,19.98,36.41
Student_279,Quiz_78,English,Medium,82.71,55.26
Student_279,Quiz_79,History,Medium,72.41,41.62
Student_279,Quiz_80,Biology,Hard,44.0,41.83
Student_279,Quiz_81,Geography,Hard,42.12,7.06
Student_279,Quiz_82,Geography,Medium,89.98,10.8
Student_279,Quiz_83,Chemistry,Easy,10.0,50.81
Student_279,Quiz_84,Biology,Medium,50.5,14.53
Student_279,Quiz_85,Chemistry,Hard,17.44,11.75
Student_279,Quiz_86,English,Easy,57.44,56.75
Student_279,Quiz_87,English,Hard,25.58,56.64
Student_279,Quiz_88,History,Medium,55.78,25.36
Student_279,Quiz_89,Physics,Hard,17.03,44.09
Student_279,Quiz_90,Biology,Medium,63.33,31.92
Student_279,Quiz_91,Physics,Easy,18.15,39.02
Student_279,Quiz_92,Biology,Medium,87.51,15.83
Student_279,Quiz_93,Chemistry,Easy,72.47,25.44
Student_279,Quiz_94,Math,Hard,14.23,41.39
Student_279,Quiz_95,Math,Hard,37.23,20.27
Student_279,Quiz_96,Biology,Medium,58.84,43.29
Student_279,Quiz_97,Biology,Hard,38.64,28.05
Student_279,Quiz_98,English,Hard,68.99,58.99
Student_279,Quiz_99,Geography,Hard,62.17,58.48
Student_279,Quiz_100,History,Medium,58.02,22.7
Student_280,Quiz_1,English,Easy,54.93,38.39
Student_280,Quiz_2,Physics,Medium,33.19,48.32
Student_280,Quiz_3,Biology,Hard,59.56,8.11
Student_280,Quiz_4,Chemistry,Medium,84.06,26.37
Student_280,Quiz_5,Geography,Hard,25.04,40.93
Student_280,Quiz_6,Geography,Medium,73.26,7.55
Student_280,Quiz_7,Math,Easy,51.39,59.89
Student_280,Quiz_8,English,Medium,37.28,40.94
Student_280,Quiz_9,History,Hard,90.07,47.54
Student_280,Quiz_10,English,Easy,59.74,23.59
Student_280,Quiz_11,Geography,Hard,93.37,42.69
Student_280,Quiz_12,English,Hard,23.09,18.28
Student_280,Quiz_13,Geography,Easy,44.88,15.72
Student_280,Quiz_14,Chemistry,Easy,85.01,59.84
Student_280,Quiz_15,Math,Easy,78.33,15.48
Student_280,Quiz_16,Biology,Easy,52.05,6.75
Student_280,Quiz_17,English,Medium,29.18,20.84
Student_280,Quiz_18,Biology,Hard,15.01,21.86
Student_280,Quiz_19,Chemistry,Easy,92.45,53.78
Student_280,Quiz_20,Biology,Easy,17.97,54.31
Student_280,Quiz_21,Math,Medium,47.23,47.75
Student_280,Quiz_22,English,Easy,19.02,58.23
Student_280,Quiz_23,Geography,Medium,3.25,50.92
